Geneid;Length;Group;Rep1_ChIP.bam;Rep1_input.bam;Rep2_ChIP.bam;Rep2_input.bam;Rep1_input_norm;Rep1_ChIP_norm;Rep2_input_norm;Rep2_ChIP_norm;Rep1_enriched;Rep2_enriched;Average;SD;z-score;p-value;log10(p-value);rank;p-adj;log2(FC);color
MER121B#DNA/hAT;11163;DNA/hAT;3.0;2.0;2.0;0.1;5.18880774170115e-06;7.69047381009144e-06;2.553104575163399e-07;5.1350782329168784e-06;1.4821273388653475;20.11307442268883;10.797600880777088;9.31547354191174;1.0517555373536498;0.14645586161966384;0.8342932418169231;1222;1.8867877491639673;3.4326388904336347;grey
MER4CL34;359387;LTR/ERV1;82.0;44.0;69.0;68.0;0.00011415377031742531;0.00021020628414249935;0.00017361111111111112;0.0001771601990356323;1.8414309361660377;1.0204427464452421;1.4309368413056398;0.4104940948603978;1.0498003423220845;0.1469049589213438;0.8329635439250164;1225;1.8879385863662983;0.5169599957920353;grey
MER99#DNA/hAT?;18734;DNA/hAT?;0.1;0.1;1.0;2.0;2.5944038708505754e-07;2.56349127003048e-07;5.106209150326797e-06;2.5675391164584392e-06;0.9880848925768984;0.5028268605672208;0.7454558765720596;0.24262901600483877;1.049108336749237;0.1470641297902271;0.8324932425263617;1240;1.8671214478125362;-0.4238051327670465;grey
LTR60;7039;LTR/ERV1;2.0;2.0;1.0;2.0;5.18880774170115e-06;5.12698254006096e-06;5.106209150326797e-06;2.5675391164584392e-06;0.9880848925768985;0.5028268605672208;0.7454558765720596;0.24262901600483883;1.0491083367492369;0.1470641297902272;0.8324932425263614;1253;1.847749876526374;-0.4238051327670465;grey
MamGypLTR3;136298;LTR/Gypsy;30.0;29.0;24.0;12.0;7.523771225466669e-05;7.69047381009144e-05;3.0637254901960784e-05;6.162093879500255e-05;1.0221567854243774;2.0113074422688832;1.5167321138466303;0.49457532842225294;1.0447996172697491;0.14805779591591273;0.8295687200941764;1256;1.8557913066116354;0.6009662984043448;grey
MER72;337636;LTR/ERV1;85.0;83.0;96.0;62.0;0.00021533552128059775;0.0002178967579525908;0.00015829248366013073;0.0002464837551800102;1.0118941670968236;1.5571412456275224;1.2845177063621729;0.27262353926534943;1.0436285403999785;0.14832864152672465;0.8287749807585929;1257;1.857707083178382;0.3612267771245509;grey
Charlie23a;250864;DNA/hAT-Charlie;52.0;51.0;80.0;59.0;0.00013231459741337934;0.00013330154604158494;0.00015063316993464053;0.00020540312931667515;1.0074591061568374;1.3635982659450054;1.1855286860509215;0.178069579894084;1.0418887165414452;0.14873163801805922;0.8275966390425614;1260;1.858319188347862;0.24553057190697886;grey
UCON26;29200;DNA/hAT-Ac;12.0;12.0;8.0;23.0;3.11328464502069e-05;3.076189524036576e-05;5.872140522875817e-05;2.0540312931667514e-05;0.9880848925768984;0.3497925986554579;0.6689387456161782;0.3191461469607202;1.0373343295432864;0.14979003599360108;0.8245170748669899;1263;1.867097812072258;-0.5800539848303586;grey
X23_DNA;10214;DNA;2.0;2.0;2.0;6.0;5.18880774170115e-06;5.12698254006096e-06;1.5318627450980392e-05;5.1350782329168784e-06;0.9880848925768985;0.3352179070448138;0.6616513998108562;0.32643349276604233;1.0365008728796132;0.1499842662066565;0.823954297331133;1271;1.8577516151781222;-0.5958567815210917;grey
L1MA1;4141683;LINE/L1;462.0;506.0;541.0;545.0;0.001312768358650391;0.0011843329667540817;0.0013914419934640523;0.0013890386620040156;0.902164467135429;0.9982727763921703;0.9502186217637996;0.04805415462837065;1.0359432731922424;0.15011430394121938;0.8235779231680261;1275;1.8535290093698955;-0.0736686148666228;grey
PrimLTR79;33501;LTR/ERV1;9.0;9.0;1.0;6.0;2.334963483765518e-05;2.307142143027432e-05;1.5318627450980392e-05;2.5675391164584392e-06;0.9880848925768984;0.1676089535224069;0.5778469230496526;0.4102379695272457;1.0290443798676963;0.1517294103751181;0.8189302298550348;1292;1.8488205166683316;-0.7912407346982135;grey
LTR108d_Mam;25947;LTR/ERVL;6.0;6.0;2.0;15.0;1.556642322510345e-05;1.538094762018288e-05;3.829656862745098e-05;5.1350782329168784e-06;0.9880848925768984;0.13408716281792554;0.5610860276974119;0.4269988648794864;1.027904307020733;0.15199742168282415;0.8181637788869321;1296;1.8463699147783184;-0.8337061079796334;grey
MER121B#DNA/hAT?;168;DNA/hAT?;0.1;0.1;0.1;1.0;2.5944038708505754e-07;2.56349127003048e-07;2.5531045751633985e-06;2.5675391164584395e-07;0.9880848925768984;0.10056537211344417;0.5443251323451712;0.4437597602317271;1.0268503557350035;0.15224546685821494;0.817455629714937;1352;1.7727813496663296;-0.8774594457935269;grey
HY5;1576;scRNA;0.1;0.1;0.1;1.0;2.5944038708505754e-07;2.56349127003048e-07;2.5531045751633985e-06;2.5675391164584395e-07;0.9880848925768984;0.10056537211344417;0.5443251323451712;0.4437597602317271;1.0268503557350035;0.15224546685821494;0.817455629714937;1410;1.6998584288999132;-0.8774594457935269;grey
Eutr16#DNA?/hAT-Tip100?;21065;DNA?/hAT-Tip100?;2.0;2.0;1.0;12.0;5.18880774170115e-06;5.12698254006096e-06;3.0637254901960784e-05;2.5675391164584392e-06;0.9880848925768985;0.08380447676120345;0.535944684669051;0.4521402079078475;1.0263526826738887;0.15236268650354678;0.817121378335981;1517;1.5811771744399057;-0.8998439883680853;grey
UCON15;7303;DNA/hAT-Ac;8.0;0.1;2.0;1.0;2.5944038708505754e-07;2.050793016024384e-05;2.5531045751633985e-06;5.1350782329168784e-06;79.04679140615187;2.0113074422688832;40.52904942421038;38.51774198194149;1.0262556263745426;0.15238555368077966;0.8170562026427493;1518;1.5803727085616035;5.340884433433725;grey
LTR6A;225088;LTR/ERV1;22.0;15.0;33.0;33.0;3.891605806275863e-05;5.639680794067056e-05;8.425245098039216e-05;8.47287908431285e-05;1.4491911757794507;1.0056537211344416;1.227422448456946;0.22176872732250452;1.0254937709329037;0.15256513153604256;0.8165447121991571;1519;1.5811934600210125;0.29563187442914934;grey
HERV-Fc2_LTR;8106;LTR/ERV1;0.1;0.1;0.1;2.0;2.5944038708505754e-07;2.56349127003048e-07;5.106209150326797e-06;2.5675391164584395e-07;0.9880848925768984;0.050282686056722085;0.5191837893168102;0.4689011032600881;1.025410704603296;0.1525847196854515;0.8164889558212554;1581;1.5193809247362828;-0.9456827566915965;grey
Eulor6A;3591;DNA/Crypton;0.1;0.1;0.1;2.0;2.5944038708505754e-07;2.56349127003048e-07;5.106209150326797e-06;2.5675391164584395e-07;0.9880848925768984;0.050282686056722085;0.5191837893168102;0.4689011032600881;1.025410704603296;0.1525847196854515;0.8164889558212554;1682;1.4281458038097878;-0.9456827566915965;grey
AluYh7;159224;SINE/Alu;32.0;30.0;43.0;8.0;7.783211612551727e-05;8.203172064097536e-05;2.0424836601307188e-05;0.00011040418200771289;1.0539572187486914;5.4053887510976235;3.2296729849231576;2.1757157661744664;1.0247997553667423;0.1527288409376567;0.8160789441003288;1799;1.3365259271159142;1.6913880946672972;grey
U13;16707;snRNA;7.0;7.0;0.1;4.0;1.8160827095954028e-05;1.794443889021336e-05;1.0212418300653594e-05;2.5675391164584395e-07;0.9880848925768984;0.025141343028361043;0.5066131178026297;0.48147177477426867;1.0247472604779124;0.15274122854920802;0.8160437205424026;1835;1.310411531907456;-0.9810436614536371;grey
UCON51;4691;LTR;2.0;2.0;0.1;4.0;5.18880774170115e-06;5.12698254006096e-06;1.0212418300653594e-05;2.5675391164584395e-07;0.9880848925768985;0.025141343028361043;0.5066131178026297;0.4814717747742687;1.0247472604779122;0.15274122854920813;0.8160437205424023;1837;1.308984845427427;-0.9810436614536371;grey
HERV-Fc2-int;33841;LTR/ERV1;8.0;5.0;8.0;8.0;1.2972019354252876e-05;2.050793016024384e-05;2.0424836601307188e-05;2.0540312931667514e-05;1.5809358281230375;1.0056537211344416;1.2932947746287395;0.2876410534942979;1.0196554736042005;0.15394594294462605;0.8126317519051713;1861;1.3022949918201225;0.3710511393604572;grey
L2a;48329768;LINE/L2;9335.0;8849.0;8926.0;8973.0;0.02295787985315674;0.02393019100573453;0.022909007352941175;0.022917854153508027;1.0423519575325286;1.0003861712744928;1.0213690644035107;0.02098289312901791;1.0184041005269555;0.15424297715097512;0.811794600740505;1862;1.304106975987004;0.03050426795430234;grey
AluJb;66805934;SINE/Alu;15169.0;13060.0;13145.0;13202.0;0.03388291455330851;0.03888559907509235;0.03370608660130719;0.03375030168584618;1.1476462278329993;1.001311783389807;1.074479005611403;0.0731672222215961;1.0179285662346738;0.15435595244113787;0.8114766181255565;1864;1.303661888026198;0.10363729403026707;grey
LTR62;136105;LTR/ERVL;34.0;20.0;23.0;23.0;5.1888077417011504e-05;8.715870318103632e-05;5.872140522875817e-05;5.9053399678544104e-05;1.6797443173807272;1.0056537211344414;1.3426990192575843;0.3370452981231429;1.0167743658372466;0.154630389667881;0.8107051496928036;1867;1.303881212930611;0.4251359450566236;grey
AluSx3;5724531;SINE/Alu;1220.0;986.0;1020.0;1024.0;0.0025580822166586673;0.0031274593494371853;0.00261437908496732;0.002618889898787608;1.2225796845271966;1.00172538628626;1.1121525354067283;0.11042714912046825;1.0156246566175298;0.15490407939507356;0.8099371449558266;1869;1.3047912904850953;0.15335467203897024;grey
MER83A-int;25862;LTR/ERV1;9.0;0.1;5.0;3.0;2.5944038708505754e-07;2.307142143027432e-05;7.659313725490196e-06;1.2837695582292197e-05;88.92764033192086;1.6760895352240692;45.30186493357246;43.625775398348395;1.0154974789342004;0.15493437384471587;0.809852218683982;1870;1.304348581517306;5.501498537543763;grey
CR1-16_AMi;63116;LINE/CR1;9.0;5.0;10.0;10.0;1.2972019354252876e-05;2.307142143027432e-05;2.5531045751633988e-05;2.5675391164584394e-05;1.7785528066384173;1.0056537211344414;1.3921032638864292;0.38644954275198795;1.0146299076825915;0.15514113865391654;0.809273025388301;1871;1.3053912056807098;0.47726623185563377;grey
MER84-int;33890;LTR/ERV1;11.0;6.0;6.0;6.0;1.556642322510345e-05;2.819840397033528e-05;1.5318627450980392e-05;1.5405234698750637e-05;1.8114889697243137;1.0056537211344416;1.4085713454293778;0.40291762429493605;1.0140319529192479;0.15528375283557416;0.8088739816376831;1873;1.3051960068822446;0.494232639389356;grey
HERVL32-int;51284;LTR/ERVL;12.0;0.1;25.0;14.0;2.5944038708505754e-07;3.076189524036576e-05;3.5743464052287583e-05;6.418847791146098e-05;118.57018710922779;1.7958102163115024;60.18299866276965;58.38718844645815;1.0136298773324437;0.1553796978252071;0.808605727481618;1874;1.305305540481449;5.911284086705311;grey
Charlie13b;84109;DNA/hAT-Charlie;15.0;8.0;20.0;20.0;2.07552309668046e-05;3.84523690504572e-05;5.1062091503267975e-05;5.135078232916879e-05;1.8526591735816844;1.0056537211344414;1.429156447358063;0.4235027262236215;1.0133499049341563;0.15544652913016987;0.8084189706065931;1875;1.3051705109846745;0.5151638544836717;grey
LTR26D;60390;LTR/ERV1;20.0;10.0;9.0;9.0;2.5944038708505752e-05;5.1269825400609596e-05;2.2977941176470588e-05;2.3107852048125954e-05;1.9761697851537967;1.0056537211344416;1.4909117531441192;0.48525803200967754;1.0116509583798685;0.1558524858578232;0.8072862663051679;1877;1.3071847015768303;0.5761948672329534;grey
ERVL47-int;42238;LTR/ERVL;10.0;5.0;7.0;7.0;1.2972019354252876e-05;2.5634912700304798e-05;1.7871732026143792e-05;1.7972773815209074e-05;1.9761697851537967;1.0056537211344414;1.4909117531441192;0.48525803200967765;1.0116509583798683;0.1558524858578234;0.8072862663051673;1884;1.302327858205793;0.5761948672329534;grey
HERVL18-int;149899;LTR/ERVL;56.0;28.0;25.0;25.0;7.264330838381611e-05;0.00014355551112170688;6.382761437908497e-05;6.418847791146098e-05;1.9761697851537967;1.0056537211344414;1.4909117531441192;0.48525803200967765;1.0116509583798683;0.1558524858578234;0.8072862663051673;1886;1.3009468106361157;0.5761948672329534;grey
Eulor5A#DNA?;406;DNA?;2.0;1.0;0.1;0.1;2.594403870850575e-06;5.12698254006096e-06;2.553104575163399e-07;2.5675391164584395e-07;1.976169785153797;1.0056537211344414;1.4909117531441192;0.48525803200967776;1.011650958379868;0.1558524858578234;0.8072862663051673;1896;1.2940852768247437;0.5761948672329534;grey
LTR7C;422571;LTR/ERV1;77.0;76.0;87.0;70.0;0.00019717469418464373;0.00019738882779234696;0.0001787173202614379;0.00022337590313188421;1.0010860095844891;1.249883910552806;1.1254849600686474;0.12439895048415839;1.0087300542348812;0.15655205702611363;0.8053412215684898;1897;1.2992087684565667;0.17054677808984453;grey
Eulor10;5460;DNA;5.0;2.0;2.0;2.0;5.18880774170115e-06;1.2817456350152399e-05;5.106209150326797e-06;5.1350782329168784e-06;2.470212231442246;1.0056537211344416;1.7379329762883438;0.7322792551539021;1.0077207173283278;0.15679427816823144;0.8046697898996942;1899;1.2998485103751802;0.797372445419902;grey
LTR108b_Mam;13959;LTR/ERVL;8.0;3.0;3.0;3.0;7.783211612551726e-06;2.050793016024384e-05;7.659313725490196e-06;7.702617349375318e-06;2.634893046871729;1.0056537211344416;1.8202733840030854;0.8146196628686437;1.0069403199948948;0.1569817272551448;0.8041508967251899;1900;1.3007175432514446;0.8641551428009696;grey
HERVS71-int;237329;LTR/ERV1;42.0;12.0;28.0;28.0;3.11328464502069e-05;0.00010766663334128016;7.148692810457517e-05;7.18910952608363e-05;3.4582971240191442;1.0056537211344414;2.231975422576793;1.2263217014423515;1.0046103083128934;0.1575422658165755;0.8026029126780557;1910;1.2985276914923287;1.1583211410014198;grey
MER92A;45718;LTR/ERV1;8.0;2.0;9.0;9.0;5.18880774170115e-06;2.050793016024384e-05;2.2977941176470588e-05;2.3107852048125954e-05;3.952339570307594;1.0056537211344416;2.4789966457210175;1.473342924586576;1.003837342305104;0.15772851096246254;0.8020897966234977;1911;1.2993824950717152;1.3097563193451969;grey
L1MB1;3570378;LINE/L1;471.0;535.0;516.0;519.0;0.0013880060709050579;0.001207404388184356;0.001325061274509804;0.0013248501840925546;0.8698840829976058;0.9998406938446469;0.9348623884211263;0.06497830542352057;1.0024516822086196;0.15806274582265867;0.8011704778866648;1917;1.2980604107908793;-0.09717407871446455;grey
LTR21C;21207;LTR/ERV1;12.0;2.0;2.0;2.0;5.18880774170115e-06;3.076189524036576e-05;5.106209150326797e-06;5.1350782329168784e-06;5.92850935546139;1.0056537211344416;3.467081538297916;2.4614278171634743;1.0022969274560962;0.15810010303391397;0.8010678470377739;1918;1.2976902617637684;1.7937217660229428;grey
HSAT6;4978;Satellite;2.0;0.1;0.1;0.1;2.5944038708505754e-07;5.12698254006096e-06;2.553104575163399e-07;2.5675391164584395e-07;19.761697851537967;1.0056537211344414;10.383675786336203;9.378022065201764;1.0006028692505873;0.1585094211943907;0.7999449198743642;2290;1.0897003571455428;3.3762453381957656;grey
LTR43-int;45499;LTR/ERV1;8.0;0.1;4.0;4.0;2.5944038708505754e-07;2.050793016024384e-05;1.0212418300653594e-05;1.0270156465833757e-05;79.04679140615187;1.0056537211344416;40.02622256364315;39.02056884250871;1.0001448907922708;0.15862019714136222;0.7996415146944474;2419;1.0323099477455417;5.322873564076572;grey
HERV-Fc1-int;7929;LTR/ERV1;9.0;0.1;0.1;0.1;2.5944038708505754e-07;2.307142143027432e-05;2.553104575163399e-07;2.5675391164584395e-07;88.92764033192086;1.0056537211344414;44.966647026527646;43.96099330539321;1.0001286076748803;0.1586241366402774;0.799630728669556;2420;1.0319090012925154;5.490783407212158;grey
LTR108a_Mam;27324;LTR/ERVL;10.0;0.1;2.0;2.0;2.5944038708505754e-07;2.5634912700304798e-05;5.106209150326797e-06;5.1350782329168784e-06;98.80848925768983;1.0056537211344416;49.90707148941213;48.901417768277696;1.000115614667068;0.15862728018388284;0.7996221220971714;2421;1.0315032102167978;5.641172344916743;grey
UCON14;10531;DNA;4.0;4.0;6.0;0.1;1.03776154834023e-05;1.025396508012192e-05;2.553104575163399e-07;1.5405234698750637e-05;0.9880848925768985;60.33922326806649;30.663654080321695;29.675569187744795;0.999598487653338;0.15875242766919384;0.7992796246799345;2426;1.0301893935680622;4.938457723046486;grey
UCON103;5027;LTR;2.0;2.0;4.0;0.1;5.18880774170115e-06;5.12698254006096e-06;2.553104575163399e-07;1.0270156465833757e-05;0.9880848925768985;40.22614884537766;20.60711686897728;19.61903197640038;0.9993926760791545;0.15880225316512386;0.7991433398797154;2453;1.0191699435705441;4.36507076716917;grey
UCON97;5605;DNA;1.0;1.0;4.0;0.1;2.594403870850575e-06;2.56349127003048e-06;2.553104575163399e-07;1.0270156465833757e-05;0.9880848925768985;40.22614884537766;20.60711686897728;19.61903197640038;0.9993926760791545;0.15880225316512386;0.7991433398797154;2458;1.0170967744420443;4.36507076716917;grey
UCON11;10170;DNA/TcMar-Tigger;0.1;0.1;4.0;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;1.0270156465833757e-05;0.9880848925768984;40.22614884537766;20.60711686897728;19.61903197640038;0.9993926760791545;0.15880225316512386;0.7991433398797154;2460;1.0162698664953436;4.36507076716917;grey
MER63A#DNA/hAT-Blackjack;3477;DNA/hAT-Blackjack;0.1;0.1;3.0;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;7.702617349375318e-06;0.9880848925768984;30.169611634033245;15.578848263305073;14.590763370728173;0.9991833801206725;0.15885293271657552;0.7990047628899115;2466;1.0141207298284869;3.961516674484795;grey
MER75B;18636;DNA/PiggyBac;0.1;0.1;3.0;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;7.702617349375318e-06;0.9880848925768984;30.169611634033245;15.578848263305073;14.590763370728173;0.9991833801206725;0.15885293271657552;0.7990047628899115;2472;1.0116592717463788;3.961516674484795;grey
Eutr2#DNA;7652;DNA;2.0;2.0;3.0;0.1;5.18880774170115e-06;5.12698254006096e-06;2.553104575163399e-07;7.702617349375318e-06;0.9880848925768985;30.169611634033245;15.578848263305073;14.590763370728173;0.9991833801206725;0.15885293271657552;0.7990047628899115;2484;1.0067720288877007;3.961516674484795;grey
MamRep1879#DNA/hAT-Tip100?;1833;DNA/hAT-Tip100?;0.1;0.1;2.0;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;5.1350782329168784e-06;0.9880848925768984;20.11307442268883;10.550579657632863;9.562494765055964;0.9987539750121859;0.1589569433397232;0.798720497077498;2508;0.997790733252497;3.3992503588643026;grey
UCON69;3440;DNA/hAT;0.1;0.1;2.0;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;5.1350782329168784e-06;0.9880848925768984;20.11307442268883;10.550579657632863;9.562494765055964;0.9987539750121859;0.1589569433397232;0.798720497077498;2514;0.9954093711206294;3.3992503588643026;grey
UCON81;2791;DNA/hAT-Charlie;0.1;0.1;2.0;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;5.1350782329168784e-06;0.9880848925768984;20.11307442268883;10.550579657632863;9.562494765055964;0.9987539750121859;0.1589569433397232;0.798720497077498;2562;0.9767600152214139;3.3992503588643026;grey
DNA1_Mam#DNA/TcMar;2567;DNA/TcMar;0.1;0.1;2.0;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;5.1350782329168784e-06;0.9880848925768984;20.11307442268883;10.550579657632863;9.562494765055964;0.9987539750121859;0.1589569433397232;0.798720497077498;2650;0.9443242109423632;3.3992503588643026;grey
hAT-N1_Mam#DNA/hAT-Tip100?;201;DNA/hAT-Tip100?;0.1;0.1;1.0;0.1;2.5944038708505754e-07;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584392e-06;0.9880848925768984;10.056537211344414;5.522311051960656;4.534226159383758;0.9973721850202724;0.1592919436787621;0.7978061884445328;2773;0.9043393686746309;2.465272152048136;grey
EuthAT-N1;13930;DNA/hAT-Tip100;2.0;2.0;7.0;1.0;5.18880774170115e-06;5.12698254006096e-06;2.5531045751633985e-06;1.7972773815209074e-05;0.9880848925768985;7.0395760479410905;4.013830470258995;3.025745577682096;0.9960620920969075;0.15960998848937313;0.7969399337241438;2981;0.8429185000966795;2.0049796837454625;grey
MER45B;499405;DNA/hAT-Tip100;95.0;94.0;106.0;84.0;0.0002438739638599541;0.0002435316706528956;0.0002144607843137255;0.00027215914634459454;0.9985964339872908;1.2690392195267952;1.133817826757043;0.1352213927697522;0.989620236976118;0.16117988737620692;0.7926891520252688;2992;0.8480798686375753;0.18118885761077455;grey
Eulor2A;10097;DNA;0.1;4.0;5.0;5.0;1.03776154834023e-05;2.56349127003048e-07;1.2765522875816994e-05;1.2837695582292197e-05;0.02470212231442246;1.0056537211344414;0.5151779217244319;0.49047579941000946;0.9884729865546024;0.16146052894133578;0.7919336291105784;3014;0.8433553772805074;-0.9568573277181928;grey
Eulor7;1423;DNA;0.1;2.0;0.1;0.1;5.18880774170115e-06;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.04940424462884492;1.0056537211344414;0.5275289828816432;0.4781247382527982;0.9881752172976833;0.1615334216111287;0.791737607576766;3082;0.8251202649007136;-0.9226777360230597;grey
U8;3273;snRNA;0.1;2.0;0.1;0.1;5.18880774170115e-06;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.04940424462884492;1.0056537211344414;0.5275289828816432;0.4781247382527982;0.9881752172976833;0.1615334216111287;0.791737607576766;3132;0.8119478468786715;-0.9226777360230597;grey
UCON105#DNA/hAT?;826;DNA/hAT?;0.1;2.0;0.1;0.1;5.18880774170115e-06;2.56349127003048e-07;2.553104575163399e-07;2.5675391164584395e-07;0.04940424462884492;1.0056537211344414;0.5275289828816432;0.4781247382527982;0.9881752172976833;0.1615334216111287;0.791737607576766;3274;0.7767320270079412;-0.9226777360230597;grey
LTR22B;95729;LTR/ERVK;4.0;4.0;17.0;6.0;1.03776154834023e-05;1.025396508012192e-05;1.5318627450980392e-05;4.3648164979793464e-05;0.9880848925768985;2.849352209880917;1.9187185512289078;0.9306336586520093;0.9871967800516047;0.16177309001125806;0.7910937190128967;3478;0.7322581242228969;0.9401431041724997;grey
AluSq10;910017;SINE/Alu;220.0;114.0;170.0;172.0;0.0002957620412769656;0.0005639680794067056;0.0004391339869281046;0.00043648164979793465;1.9068304944466459;0.9939600732142735;1.4503952838304597;0.4564352106161862;0.9867671760520564;0.1618783947696666;0.7908111108417045;3479;0.7325241646619319;0.5364461390712462;grey
X1_LINE;20967;LINE/CR1;1.0;6.0;2.0;2.0;1.556642322510345e-05;2.56349127003048e-06;5.106209150326797e-06;5.1350782329168784e-06;0.16468081542948307;1.0056537211344416;0.5851672682819623;0.42048645285247926;0.9865543322594864;0.16193058369287483;0.7906711186668756;3480;0.7325497641025657;-0.7730790212550532;grey
LTR39;494987;LTR/ERV1;137.0;81.0;97.0;98.0;0.0002101467135388966;0.00035119830399417575;0.00025020424836601305;0.0002490512942964686;1.6712053121362356;0.9953919484698045;1.33329863030302;0.33790668183321554;0.9863629464052153;0.16197752052558467;0.7905452532913502;3483;0.7321309519478265;0.4149999493728783;grey
UCON35;16235;DNA;2.0;10.0;4.0;4.0;2.5944038708505752e-05;5.12698254006096e-06;1.0212418300653594e-05;1.0270156465833757e-05;0.19761697851537968;1.0056537211344416;0.6016353498249106;0.40401837130953094;0.986006277100429;0.1620650162963233;0.790310722777438;3486;0.7318960274105043;-0.7330387580599594;grey
MER124#DNA;122934;DNA;24.0;24.0;49.0;19.0;6.22656929004138e-05;6.152379048073152e-05;4.850898692810457e-05;0.00012580941670646353;0.9880848925768984;2.593528017662507;1.7908064551197027;0.8027215625428044;0.9851566122313223;0.16227357448277135;0.7897521973069019;3489;0.7322077624196817;0.8406094236848962;grey
MER101B;81184;LTR/ERV1;13.0;13.0;20.0;8.0;3.372725032105748e-05;3.3325386510396236e-05;2.0424836601307188e-05;5.135078232916879e-05;0.9880848925768982;2.514134302836104;1.7511095977065012;0.763024705129603;0.9843843753118349;0.16246327875483946;0.7892447862933183;3494;0.7320147101996101;0.8082693813839825;grey
LTR16E2;695986;LTR/ERVL;155.0;153.0;158.0;182.0;0.00039694379224013805;0.0003973411468547244;0.00046466503267973854;0.0004056711804004334;1.0010010349635243;0.8730400436222074;0.9370205392928659;0.06398049567065844;0.9843540605143607;0.1624707286953484;0.789224871676935;3496;0.7316294856552832;-0.0938474230848685;grey
X5B_LINE;5718;LINE/CR1;3.0;9.0;2.0;2.0;2.334963483765518e-05;7.69047381009144e-06;5.106209150326797e-06;5.1350782329168784e-06;0.3293616308589661;1.0056537211344416;0.6675076759967038;0.33814604513773777;0.9832802387733424;0.16273476659651687;0.7885196546351091;3506;0.7307283030601726;-0.5831436677370512;grey
HERV1_LTRd;13781;LTR/ERV1;6.0;0.1;2.0;4.0;2.5944038708505754e-07;1.538094762018288e-05;1.0212418300653594e-05;5.1350782329168784e-06;59.285093554613894;0.5028268605672208;29.893960207590556;29.391133347023338;0.98308424743059;0.16278298825632787;0.7883909833070165;3509;0.7303199156795012;4.901782125840978;grey
LTR1C;37475;LTR/ERV1;7.0;0.1;6.0;15.0;2.5944038708505754e-07;1.794443889021336e-05;3.829656862745098e-05;1.5405234698750637e-05;69.16594248038288;0.40226148845377663;34.78410198441833;34.38184049596455;0.9826147029093343;0.1628985526669411;0.7880827743259494;3510;0.7306301751098728;5.120356170246745;grey
L1P4d;157702;LINE/L1;9.0;24.0;16.0;16.0;6.22656929004138e-05;2.307142143027432e-05;4.0849673202614376e-05;4.108062586333503e-05;0.37053183471633694;1.0056537211344416;0.6880927779253893;0.31756094320905237;0.9821964216464751;0.16300154506765607;0.7878082789630547;3512;0.7306757756264549;-0.5393249932903502;grey
LTR19C;91608;LTR/ERV1;6.0;14.0;19.0;19.0;3.6321654191908056e-05;1.538094762018288e-05;4.850898692810457e-05;4.8783243212710344e-05;0.42346495396152783;1.0056537211344416;0.7145593375479847;0.2910943835864569;0.98057770450675;0.16340051673469458;0.7867465743968003;3514;0.7320473349329245;-0.48487427610409456;grey
CR1-1_Amn;13608;LINE/CR1;2.0;5.0;6.0;0.1;1.2972019354252876e-05;5.12698254006096e-06;2.553104575163399e-07;1.5405234698750637e-05;0.39523395703075936;60.33922326806649;30.367228612548626;29.971994655517864;0.979822295782443;0.16358692223412308;0.7862514184432685;3516;0.7324655622104095;4.924443345527317;grey
MamGypLTR1a;234624;LTR/Gypsy;68.0;67.0;41.0;57.0;0.00017382505934698854;0.00017431740636207263;0.00014552696078431372;0.000105269103774796;1.0028324282870014;0.7233649573072298;0.8630986927971156;0.13973373548988577;0.9797298177346273;0.16360975170312586;0.786190814450511;3517;0.7323594885022208;-0.21240255811570868;grey
U4;14929;snRNA;0.1;5.0;9.0;0.1;1.2972019354252876e-05;2.56349127003048e-07;2.553104575163399e-07;2.3107852048125954e-05;0.019761697851537967;90.50883490209972;45.26429829997563;45.24453660212409;0.9783346592591149;0.16395441662073162;0.7852768797681628;3518;0.7336936841558208;5.500301684388758;grey
LTR22C;27806;LTR/ERVK;2.0;4.0;3.0;3.0;1.03776154834023e-05;5.12698254006096e-06;7.659313725490196e-06;7.702617349375318e-06;0.49404244628844923;1.0056537211344416;0.7498480837114454;0.25580563742299617;0.9778983716254358;0.1640622952987134;0.78499121678485;3543;0.7289959680744129;-0.41532975404685357;grey
UCON40;45738;DNA/TcMar-Mariner;6.0;12.0;9.0;9.0;3.11328464502069e-05;1.538094762018288e-05;2.2977941176470588e-05;2.3107852048125954e-05;0.4940424462884492;1.0056537211344416;0.7498480837114454;0.2558056374229962;0.9778983716254356;0.16406229529871352;0.7849912167848496;3546;0.7283792202164825;-0.41532975404685357;grey
